participant_id,type,display_name,country_id
biathlon_world_team_Germany_Franziska_Preuß__Franziska_Hildebrand__Arnd_Peiffer__Simon_Schempp_GER,team,Germany,GER
biathlon_world_team_Norway_Marte_Olsbu__Tiril_Eckhoff__Johannes_Thingnes_Bø__Tarjei_Bø_NOR,team,Norway,NOR
biathlon_world_athlete_Anaïs_Bescond_FRA,athlete,Anaïs Bescond,FRA
biathlon_world_athlete_Dorothea_Wierer_ITA,athlete,Dorothea Wierer,ITA
biathlon_world_team_Norway_Synnøve_Solemdal__Fanny_Horn_Birkeland__Tiril_Eckhoff__Marte_Olsbu_NOR,team,Norway,NOR
biathlon_world_team_France_Justine_Braisaz__Anaïs_Bescond__Anaïs_Chevalier__Marie_Dorin_Habert_FRA,team,France,FRA
biathlon_world_team_Germany_Franziska_Preuß__Franziska_Hildebrand__Maren_Hammerschmidt__Laura_Dahlmeier_GER,team,Germany,GER
biathlon_world_athlete_Tiril_Eckhoff_NOR,athlete,Tiril Eckhoff,NOR
biathlon_world_athlete_Lowell_Bailey_USA,athlete,Lowell Bailey,USA
biathlon_world_athlete_Simon_Schempp_GER,athlete,Simon Schempp,GER
biathlon_world_team_Russia_Alexey_Volkov__Maxim_Tsvetkov__Anton_Babikov__Anton_Shipulin_RUS,team,Russia,RUS
biathlon_world_team_France_Jean-Guillaume_Béatrix__Quentin_Fillon_Maillet__Simon_Desthieux__Martin_Fourcade_FRA,team,France,FRA
biathlon_world_team_Austria_Daniel_Mesotitsch__Julian_Eberhard__Simon_Eder__Dominik_Landertinger_AUT,team,Austria,AUT
biathlon_world_athlete_Benedikt_Doll_GER,athlete,Benedikt Doll,GER
biathlon_world_team_Germany_Vanessa_Hinz__Laura_Dahlmeier__Arnd_Peiffer__Simon_Schempp_GER,team,Germany,GER
biathlon_world_team_France_Anaïs_Chevalier__Marie_Dorin_Habert__Quentin_Fillon_Maillet__Martin_Fourcade_FRA,team,France,FRA
biathlon_world_team_Russia_Olga_Podchufarova__Tatiana_Akimova__Alexander_Loginov__Anton_Shipulin_RUS,team,Russia,RUS
biathlon_world_athlete_Gabriela_Koukalová_CZE,athlete,Gabriela Koukalová,CZE
biathlon_world_athlete_Alexia_Runggaldier_ITA,athlete,Alexia Runggaldier,ITA
biathlon_world_athlete_Susan_Dunklee_USA,athlete,Susan Dunklee,USA
biathlon_world_team_Germany_Vanessa_Hinz__Maren_Hammerschmidt__Franziska_Hildebrand__Laura_Dahlmeier_GER,team,Germany,GER
biathlon_world_team_Ukraine_Iryna_Varvynets__Yuliia_Dzhima__Anastasiya_Merkushyna__Olena_Pidhrushna_UKR,team,Ukraine,UKR
biathlon_world_team_France_Anaïs_Chevalier__Célia_Aymonier__Justine_Braisaz__Marie_Dorin_Habert_FRA,team,France,FRA
biathlon_world_athlete_Anaïs_Chevalier_FRA,athlete,Anaïs Chevalier,FRA
biathlon_world_athlete_Vladimir_Iliev_BUL,athlete,Vladimir Iliev,BUL
