event_id,participant_id,rank,medal,score_raw,points_awarded
uci_track_world_championships_2002_track-points-race_women,athlete_Vera_Carrara_ITA,3,bronze,discipline=track-points-race;rank=3,5.0
uci_track_world_championships_2002_track-scratch_men,athlete_Franco_Marvulli_CHE,1,gold,discipline=track-scratch;rank=1,10.0
uci_track_world_championships_2002_track-scratch_men,athlete_Tony_Gibb_GBR,2,silver,discipline=track-scratch;rank=2,7.0
uci_track_world_championships_2002_track-scratch_men,athlete_Stefan_Steinweg_DEU,3,bronze,discipline=track-scratch;rank=3,5.0
uci_track_world_championships_2002_track-scratch_women,athlete_Lada_Kozlíková_CZE,1,gold,discipline=track-scratch;rank=1,10.0
uci_track_world_championships_2002_track-scratch_women,athlete_Rochelle_Gilmore_AUS,2,silver,discipline=track-scratch;rank=2,7.0
uci_track_world_championships_2002_track-scratch_women,athlete_Olga_Sliusareva_RUS,3,bronze,discipline=track-scratch;rank=3,5.0
uci_track_world_championships_2002_track-sprint_men,athlete_Sean_Eadie_AUS,1,gold,discipline=track-sprint;rank=1,10.0
uci_track_world_championships_2002_track-sprint_men,athlete_Jobie_Dajka_AUS,2,silver,discipline=track-sprint;rank=2,7.0
uci_track_world_championships_2002_track-sprint_men,athlete_Florian_Rousseau_FRA,3,bronze,discipline=track-sprint;rank=3,5.0
uci_track_world_championships_2002_track-sprint_women,athlete_Natallia_Tsylinskaya_BLR,1,gold,discipline=track-sprint;rank=1,10.0
uci_track_world_championships_2002_track-sprint_women,athlete_Kerrie_Meares_AUS,2,silver,discipline=track-sprint;rank=2,7.0
uci_track_world_championships_2002_track-sprint_women,athlete_Katrin_Meinke_DEU,3,bronze,discipline=track-sprint;rank=3,5.0
uci_track_world_championships_2002_track-team-pursuit_men,AUS,1,gold,discipline=track-team-pursuit;rank=1,10.0
uci_track_world_championships_2002_track-team-pursuit_men,DEU,2,silver,discipline=track-team-pursuit;rank=2,7.0
uci_track_world_championships_2002_track-team-pursuit_men,GBR,3,bronze,discipline=track-team-pursuit;rank=3,5.0
uci_track_world_championships_2002_track-team-sprint_men,GBR,1,gold,discipline=track-team-sprint;rank=1,10.0
uci_track_world_championships_2002_track-team-sprint_men,AUS,2,silver,discipline=track-team-sprint;rank=2,7.0
uci_track_world_championships_2002_track-team-sprint_men,DEU,3,bronze,discipline=track-team-sprint;rank=3,5.0
uci_track_world_championships_2002_track-time-trial-1km_men,athlete_Chris_Hoy_GBR,1,gold,discipline=track-time-trial-1km;rank=1,10.0
uci_track_world_championships_2002_track-time-trial-1km_men,athlete_Arnaud_Tournant_FRA,2,silver,discipline=track-time-trial-1km;rank=2,7.0
uci_track_world_championships_2002_track-time-trial-1km_men,athlete_Shane_Kelly_AUS,3,bronze,discipline=track-time-trial-1km;rank=3,5.0
uci_track_world_championships_2002_track-time-trial-500m_women,athlete_Natallia_Tsylinskaya_BLR,1,gold,discipline=track-time-trial-500m;rank=1,10.0
uci_track_world_championships_2002_track-time-trial-500m_women,athlete_Nancy_Contreras_Reyes_MEX,2,silver,discipline=track-time-trial-500m;rank=2,7.0
uci_track_world_championships_2002_track-time-trial-500m_women,athlete_Kerrie_Meares_AUS,3,bronze,discipline=track-time-trial-500m;rank=3,5.0
uci_track_world_championships_2003_track-individual-pursuit_men,athlete_Bradley_Wiggins_GBR,1,gold,discipline=track-individual-pursuit;rank=1,10.0
uci_track_world_championships_2003_track-individual-pursuit_men,athlete_Luke_Roberts_AUS,2,silver,discipline=track-individual-pursuit;rank=2,7.0
uci_track_world_championships_2003_track-individual-pursuit_men,athlete_Sergi_Escobar_Roure_ESP,3,bronze,discipline=track-individual-pursuit;rank=3,5.0
