ranking_code,comp_type,effective_date,last_updated,rank_type,country_name,country_code_source,source_rank,matches,points,rating
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,New Zealand,NZ,3.0,0,0,112
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,South Africa,SA,4.0,0,0,111
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,Pakistan,PAK,5.0,0,0,102
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,Australia,AUS,6.0,0,0,100
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,Bangladesh,BAN,7.0,0,0,93
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,Sri Lanka,SL,8.0,0,0,79
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,West Indies,WI,9.0,0,0,72
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,Afghanistan,AFG,10.0,0,0,66
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,Zimbabwe,ZIM,11.0,0,0,52
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,Ireland,IRE,12.0,0,0,39
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,Scotland,SCO,13.0,0,0,33
odi,odi,2018-12-14,2024-04-04T20:32+05:30,odi-team,United Arab Emirates,UAE,14.0,0,0,21
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,England,ENG,1.0,0,0,125
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,India,IND,2.0,0,0,121
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,New Zealand,NZ,3.0,0,0,112
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Australia,AUS,4.0,0,0,111
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,South Africa,SA,5.0,0,0,110
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Pakistan,PAK,6.0,0,0,98
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Bangladesh,BAN,7.0,0,0,86
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Sri Lanka,SL,8.0,0,0,81
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,West Indies,WI,9.0,0,0,79
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Afghanistan,AFG,10.0,0,0,57
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Ireland,IRE,11.0,0,0,51
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Zimbabwe,ZIM,12.0,0,0,44
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Netherlands,NED,13.0,0,0,37
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Scotland,SCO,14.0,0,0,30
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,USA,USA,15.0,0,0,25
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Namibia,NAM,16.0,0,0,23
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Oman,OMN,17.0,0,0,22
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Nepal,NEP,18.0,0,0,19
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,United Arab Emirates,UAE,19.0,0,0,9
odi,odi,2019-12-22,2024-04-04T20:42+05:30,odi-team,Papua New Guinea,PNG,20.0,0,0,0
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,England,ENG,1.0,0,0,123
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,India,IND,2.0,0,0,117
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,New Zealand,NZ,3.0,0,0,116
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Australia,AUS,4.0,0,0,111
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,South Africa,SA,5.0,0,0,108
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Pakistan,PAK,6.0,0,0,100
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Bangladesh,BAN,7.0,0,0,88
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Sri Lanka,SL,8.0,0,0,85
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,West Indies,WI,9.0,0,0,76
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Afghanistan,AFG,10.0,0,0,55
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Ireland,IRE,11.0,0,0,52
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Netherlands,NED,12.0,0,0,44
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Zimbabwe,ZIM,13.0,0,0,42
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Oman,OMN,14.0,0,0,40
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Scotland,SCO,15.0,0,0,26
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Nepal,NEP,16.0,0,0,18
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,United Arab Emirates,UAE,17.0,0,0,17
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Namibia,NAM,18.0,0,0,17
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,USA,USA,19.0,0,0,13
odi,odi,2020-12-02,2024-04-04T20:50+05:30,odi-team,Papua New Guinea,PNG,20.0,0,0,0
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,New Zealand,NZ,1.0,17,2054,121
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,England,ENG,2.0,32,3793,119
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Australia,AUS,3.0,28,3244,116
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,India,IND,4.0,32,3624,113
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,South Africa,SA,5.0,25,2459,98
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Pakistan,PAK,6.0,27,2524,93
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Bangladesh,BAN,7.0,30,2740,91
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,West Indies,WI,8.0,30,2523,84
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Sri Lanka,SL,9.0,32,2657,83
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Afghanistan,AFG,10.0,17,1054,62
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Netherlands,NED,11.0,7,336,48
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Ireland,IRE,12.0,25,1145,46
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Scotland,SCO,13.0,10,452,45
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Zimbabwe,ZIM,14.0,20,764,38
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Oman,OMN,15.0,16,566,35
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Nepal,NEP,16.0,11,330,30
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,United Arab Emirates,UAE,17.0,9,190,21
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Namibia,NAM,18.0,8,167,21
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,USA,USA,19.0,14,232,17
odi,odi,2021-11-27,2024-04-04T20:58+05:30,odi-team,Papua New Guinea,PNG,20.0,13,0,0
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,New Zealand,NZ,1.0,23,2670,116
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,England,ENG,2.0,30,3400,113
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Australia,AUS,3.0,32,3572,112
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,India,IND,4.0,38,4098,108
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Pakistan,PAK,5.0,22,2354,107
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,South Africa,SA,6.0,24,2392,100
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Bangladesh,BAN,7.0,33,3129,95
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Sri Lanka,SL,8.0,31,2800,90
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Afghanistan,AFG,9.0,20,1419,71
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,West Indies,WI,10.0,41,2902,71
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Ireland,IRE,11.0,23,1214,53
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Scotland,SCO,12.0,31,1459,47
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Zimbabwe,ZIM,13.0,26,1098,42
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Namibia,NAM,14.0,26,971,37
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Netherlands,NED,15.0,21,673,32
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Oman,OMN,16.0,30,919,31
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,United Arab Emirates,UAE,17.0,25,693,28
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,USA,USA,18.0,31,821,26
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Nepal,NEP,19.0,28,456,16
odi,odi,2022-12-10,2024-04-04T21:07+05:30,odi-team,Papua New Guinea,PNG,20.0,30,128,4
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,India,IND,1.0,58,7020,121
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Australia,AUS,2.0,42,4926,117
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,South Africa,SA,3.0,37,4062,110
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Pakistan,PAK,4.0,36,3922,109
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,New Zealand,NZ,5.0,46,4708,102
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,England,ENG,6.0,41,3934,96
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Sri Lanka,SL,7.0,47,4134,88
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Bangladesh,BAN,8.0,47,4095,87
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Afghanistan,AFG,9.0,30,2533,84
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,West Indies,WI,10.0,41,2926,71
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Zimbabwe,ZIM,11.0,32,1630,51
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Scotland,SCO,12.0,33,1662,50
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Ireland,IRE,13.0,27,1294,48
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Netherlands,NED,14.0,37,1507,41
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Nepal,NEP,15.0,42,1446,34
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Namibia,NAM,16.0,28,813,29
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,USA,USA,17.0,31,808,26
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,Oman,OMN,18.0,24,525,22
odi,odi,2023-12-23,2024-01-02T08:30+05:30,odi-team,United Arab Emirates,UAE,19.0,41,617,15
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,India,IND,1.0,45,5298,118
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Australia,AUS,2.0,42,4731,113
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Pakistan,PAK,3.0,35,3869,111
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,South Africa,SA,4.0,39,3981,102
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,New Zealand,NZ,5.0,35,3442,98
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Sri Lanka,SL,6.0,55,5381,98
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,England,ENG,7.0,36,3364,93
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Afghanistan,AFG,8.0,38,3264,86
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Bangladesh,BAN,9.0,46,3730,81
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,West Indies,WI,10.0,41,3185,78
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Ireland,IRE,11.0,25,1309,52
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Zimbabwe,ZIM,12.0,28,1440,51
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Scotland,SCO,13.0,31,1586,51
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Netherlands,NED,14.0,42,1763,42
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Canada,CAN,15.0,17,562,33
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,USA,USA,16.0,32,994,31
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Oman,OMN,17.0,31,927,30
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Namibia,NAM,19.0,28,727,26
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,Nepal,NEP,18.0,41,1077,26
odi,odi,2024-12-22,2025-01-05T03:45+05:30,odi-team,United Arab Emirates,UAE,20.0,38,393,10
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,India,IND,1.0,42,5089,121
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,New Zealand,NZ,2.0,44,4956,113
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Australia,AUS,3.0,38,4134,109
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Pakistan,PAK,4.0,41,4294,105
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Sri Lanka,SL,5.0,44,4392,100
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,South Africa,SA,6.0,41,4022,98
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Afghanistan,AFG,7.0,28,2657,95
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,England,ENG,8.0,40,3432,86
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,West Indies,WI,9.0,41,3173,77
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Bangladesh,BAN,10.0,38,2882,76
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Zimbabwe,ZIM,11.0,24,1291,54
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Ireland,IRE,12.0,18,938,52
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Scotland,SCO,13.0,33,1522,46
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,USA,USA,14.0,38,1668,44
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Netherlands,NED,15.0,36,1425,40
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Oman,OMN,16.0,25,886,35
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Nepal,NEP,17.0,36,959,27
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Namibia,NAM,18.0,33,707,21
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,Canada,CAN,19.0,23,357,16
odi,odi,2025-12-06,2026-01-11T16:03+05:30,odi-team,United Arab Emirates,UAE,20.0,36,396,11
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,England,ENG,1.0,0,0,130
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,New Zealand,NZ,2.0,0,0,117
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,Sri Lanka,SL,3.0,0,0,117
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,South Africa,SA,4.0,0,0,112
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,Australia,AUS,5.0,0,0,111
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,Pakistan,PAK,6.0,0,0,106
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,India,IND,7.0,0,0,106
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,West Indies,WI,8.0,0,0,89
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,Netherlands,NED,9.0,0,0,82
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,Afghanistan,AFG,10.0,0,0,75
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,Ireland,IRE,11.0,0,0,58
t20,t20,2011-11-29,2024-04-03T10:53+05:30,t20-team,Zimbabwe,ZIM,12.0,0,0,54
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,Sri Lanka,SL,1.0,0,0,127
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,West Indies,WI,2.0,0,0,122
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,India,IND,3.0,0,0,119
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,England,ENG,4.0,0,0,118
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,South Africa,SA,5.0,0,0,117
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,Pakistan,PAK,6.0,0,0,116
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,Australia,AUS,7.0,0,0,108
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,New Zealand,NZ,8.0,0,0,98
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,Bangladesh,BAN,9.0,0,0,84
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,Ireland,IRE,10.0,0,0,82
t20,t20,2012-12-28,2024-04-03T10:59+05:30,t20-team,Zimbabwe,ZIM,11.0,0,0,44
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Sri Lanka,SL,1.0,0,0,128
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,India,IND,2.0,0,0,123
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,South Africa,SA,3.0,0,0,123
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Pakistan,PAK,4.0,0,0,121
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,West Indies,WI,5.0,0,0,120
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,England,ENG,6.0,0,0,112
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Australia,AUS,7.0,0,0,102
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,New Zealand,NZ,8.0,0,0,102
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Ireland,IRE,9.0,0,0,87
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Bangladesh,BAN,10.0,0,0,72
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Afghanistan,AFG,11.0,0,0,70
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Netherlands,NED,12.0,0,0,56
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Scotland,SCO,13.0,0,0,50
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Zimbabwe,ZIM,14.0,0,0,46
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Kenya,KEN,15.0,0,0,42
t20,t20,2013-12-13,2024-04-03T11:05+05:30,t20-team,Canada,CAN,16.0,0,0,2
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,Sri Lanka,SL,1.0,0,0,131
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,India,IND,2.0,0,0,126
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,Pakistan,PAK,3.0,0,0,120
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,South Africa,SA,4.0,0,0,118
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,Australia,AUS,5.0,0,0,117
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,New Zealand,NZ,6.0,0,0,111
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,West Indies,WI,7.0,0,0,110
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,England,ENG,8.0,0,0,99
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,Ireland,IRE,9.0,0,0,87
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,Bangladesh,BAN,10.0,0,0,72
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,Netherlands,NED,11.0,0,0,68
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,Afghanistan,AFG,12.0,0,0,62
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,Zimbabwe,ZIM,13.0,0,0,52
t20,t20,2014-12-05,2024-04-03T11:11+05:30,t20-team,Scotland,SCO,14.0,0,0,51
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,Sri Lanka,SL,1.0,0,0,125
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,West Indies,WI,2.0,0,0,118
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,Australia,AUS,3.0,0,0,118
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,England,ENG,4.0,0,0,116
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,South Africa,SA,5.0,0,0,115
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,Pakistan,PAK,6.0,0,0,114
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,India,IND,7.0,0,0,110
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,New Zealand,NZ,8.0,0,0,108
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,Afghanistan,AFG,9.0,0,0,77
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,Bangladesh,BAN,10.0,0,0,69
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,Scotland,SCO,11.0,0,0,66
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,Hong Kong,HK,12.0,0,0,61
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,Netherlands,NED,13.0,0,0,61
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,Zimbabwe,ZIM,14.0,0,0,53
t20,t20,2015-11-30,2024-04-03T11:18+05:30,t20-team,Ireland,IRE,15.0,0,0,42
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,New Zealand,NZ,1.0,0,0,128
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,India,IND,2.0,0,0,123
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,South Africa,SA,3.0,0,0,119
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,West Indies,WI,4.0,0,0,116
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,England,ENG,5.0,0,0,115
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Australia,AUS,6.0,0,0,114
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Pakistan,PAK,7.0,0,0,113
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Sri Lanka,SL,8.0,0,0,94
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Afghanistan,AFG,9.0,0,0,82
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Bangladesh,BAN,10.0,0,0,73
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Netherlands,NED,11.0,0,0,63
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Zimbabwe,ZIM,12.0,0,0,62
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Scotland,SCO,13.0,0,0,61
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Hong Kong,HK,14.0,0,0,44
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,United Arab Emirates,UAE,15.0,0,0,42
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Oman,OMN,16.0,0,0,39
t20,t20,2016-12-18,2024-04-03T11:25+05:30,t20-team,Ireland,IRE,17.0,0,0,35
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Pakistan,PAK,1.0,0,0,124
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,New Zealand,NZ,2.0,0,0,123
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,India,IND,3.0,0,0,121
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,England,ENG,4.0,0,0,119
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,West Indies,WI,5.0,0,0,117
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,South Africa,SA,6.0,0,0,112
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Australia,AUS,7.0,0,0,111
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Sri Lanka,SL,8.0,0,0,88
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Afghanistan,AFG,9.0,0,0,86
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Bangladesh,BAN,10.0,0,0,76
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Scotland,SCO,11.0,0,0,67
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Zimbabwe,ZIM,12.0,0,0,65
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,United Arab Emirates,UAE,13.0,0,0,52
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Netherlands,NED,14.0,0,0,49
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Hong Kong,HK,15.0,0,0,46
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Papua New Guinea,PNG,16.0,0,0,39
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Oman,OMN,17.0,0,0,38
t20,t20,2017-12-29,2024-04-03T11:33+05:30,t20-team,Ireland,IRE,18.0,0,0,36
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Pakistan,PAK,1.0,0,0,138
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,India,IND,2.0,0,0,126
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,England,ENG,3.0,0,0,118
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Australia,AUS,4.0,0,0,117
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,South Africa,SA,5.0,0,0,114
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,New Zealand,NZ,6.0,0,0,112
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,West Indies,WI,7.0,0,0,101
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Afghanistan,AFG,8.0,0,0,92
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Sri Lanka,SL,9.0,0,0,87
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Bangladesh,BAN,10.0,0,0,77
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Scotland,SCO,11.0,0,0,62
