event_id,participant_id,rank,medal,score_raw,points_awarded
world_taekwondo_championships_2003_men_heavy,athlete_LIN_WEN_CHENG_TPE,3,bronze,discipline=taekwondo;weight_class=heavy;event=Men Heavy;country=TPE;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_heavy,athlete_MICI_KUZMANOVIC_CRO,3,bronze,discipline=taekwondo;weight_class=heavy;event=Men Heavy;country=CRO;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_heavy,athlete_MORTEZA_ROSTAMI_IRI,1,gold,discipline=taekwondo;weight_class=heavy;event=Men Heavy;country=IRI;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_men_light,athlete_HADI_SAEI_BONEHKOHAL_IRI,2,silver,discipline=taekwondo;weight_class=light;event=Men Light;country=IRI;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_men_light,athlete_KOOK-HYUN_JEONG_KOR,1,gold,discipline=taekwondo;weight_class=light;event=Men Light;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_men_light,athlete_RASHAD_AHMADOV_AZE,3,bronze,discipline=taekwondo;weight_class=light;event=Men Light;country=AZE;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_light,athlete_TUNCAY_Caliskan_AUT,3,bronze,discipline=taekwondo;weight_class=light;event=Men Light;country=AUT;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_middle,athlete_BAHRI_TANRIKULU_TUR,3,bronze,discipline=taekwondo;weight_class=middle;event=Men Middle;country=TUR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_middle,athlete_MICKAEL_BOROT_FRA,2,silver,discipline=taekwondo;weight_class=middle;event=Men Middle;country=FRA;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_men_middle,athlete_TAVAGUL_BAYRAMOV_AZE,3,bronze,discipline=taekwondo;weight_class=middle;event=Men Middle;country=AZE;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_middle,athlete_YOUSEF_Karami_IRI,1,gold,discipline=taekwondo;weight_class=middle;event=Men Middle;country=IRI;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
