participant_id,type,display_name,country_id
athlete_Manuchar_Kvirkvelia_GEO,athlete,Manuchar Kvirkvelia,GEO
athlete_Aleksandr_Menshchikov_RUS,athlete,Aleksandr Menshchikov,RUS
athlete_Mohamed_Abdelfatah_EGY,athlete,Mohamed Abdelfatah,EGY
athlete_Dremiel_Byers_USA,athlete,Dremiel Byers,USA
athlete_Yury_Patrikeyev_RUS,athlete,Yury Patrikeyev,RUS
athlete_Varteres_Samurgashev_RUS,athlete,Varteres Samurgashev,RUS
athlete_Badri_Khasaia_GEO,athlete,Badri Khasaia,GEO
athlete_Dariusz_Jaboski_POL,athlete,Dariusz Jabłoński,POL
athlete_Im_Dae-won_KOR,athlete,Im Dae-won,KOR
athlete_Eusebiu_Diaconu_ROM,athlete,Eusebiu Diaconu,ROM
athlete_Martin_Lidberg_SWE,athlete,Martin Lidberg,SWE
athlete_Ramaz_Nozadze_GEO,athlete,Ramaz Nozadze,GEO
athlete_Armen_Vardanyan_UKR,athlete,Armen Vardanyan,UKR
athlete_Levente_Füredy_HUN,athlete,Levente Füredy,HUN
athlete_Gocha_Tsitsiashvili_ISR,athlete,Gocha Tsitsiashvili,ISR
athlete_Attila_Bátky_SVK,athlete,Attila Bátky,SVK
athlete_Khasan_Baroev_RUS,athlete,Khasan Baroev,RUS
athlete_Georgiy_Tsurtsumia_KAZ,athlete,Georgiy Tsurtsumia,KAZ
athlete_Konstantin_Schneider_GER,athlete,Konstantin Schneider,GER
athlete_Hamid_Sourian_IRI,athlete,Hamid Sourian,IRI
athlete_Park_Eun-chul_KOR,athlete,Park Eun-chul,KOR
athlete_István_Majoros_HUN,athlete,István Majoros,HUN
athlete_Yermek_Kuketov_KAZ,athlete,Yermek Kuketov,KAZ
athlete_Ali_Ashkani_IRI,athlete,Ali Ashkani,IRI
athlete_Petr_vehla_CZE,athlete,Petr Švehla,CZE
athlete_Hamza_Yerlikaya_TUR,athlete,Hamza Yerlikaya,TUR
athlete_Lajos_Virág_HUN,athlete,Lajos Virág,HUN
athlete_Vasily_Teploukhov_RUS,athlete,Vasily Teploukhov,RUS
athlete_Justin_Ruiz_USA,athlete,Justin Ruiz,USA
athlete_Nikolay_Gergov_BUL,athlete,Nikolay Gergov,BUL
athlete_Kim_Min-chul_KOR,athlete,Kim Min-chul,KOR
athlete_Alain_Milián_CUB,athlete,Alain Milián,CUB
athlete_Kim_Kum-chol_PRK,athlete,Kim Kum-chol,PRK
athlete_Alim_Selimau_BLR,athlete,Alim Selimau,BLR
athlete_Sándor_Bárdosi_HUN,athlete,Sándor Bárdosi,HUN
athlete_Nazmi_Avluca_TUR,athlete,Nazmi Avluca,TUR
athlete_Mijaín_López_CUB,athlete,Mijaín López,CUB
athlete_Siarhei_Artsiukhin_BLR,athlete,Siarhei Artsiukhin,BLR
athlete_Yekta_Ylmaz_Gül_TUR,athlete,Yekta Yılmaz Gül,TUR
athlete_Mark_Madsen_DEN,athlete,Mark Madsen,DEN
athlete_Marko_Yli-Hannuksela_FIN,athlete,Marko Yli-Hannuksela,FIN
athlete_Rovshan_Bayramov_AZE,athlete,Rovshan Bayramov,AZE
athlete_Lindsey_Durlacher_USA,athlete,Lindsey Durlacher,USA
athlete_Joe_Warren_USA,athlete,Joe Warren,USA
athlete_David_Bedinadze_GEO,athlete,David Bedinadze,GEO
athlete_Vyacheslav_Dzhaste_RUS,athlete,Vyacheslav Dzhaste,RUS
athlete_Bünyamin_Emik_TUR,athlete,Bünyamin Emik,TUR
athlete_Heiki_Nabi_EST,athlete,Heiki Nabi,EST
athlete_Marek_vec_CZE,athlete,Marek Švec,CZE
athlete_Kaloyan_Dinchev_BUL,athlete,Kaloyan Dinchev,BUL
athlete_Li_Yanyan_CHN,athlete,Li Yanyan,CHN
athlete_Kanatbek_Begaliev_KGZ,athlete,Kanatbek Begaliev,KGZ
athlete_Sergey_Kovalenko_RUS,athlete,Sergey Kovalenko,RUS
athlete_Justin_Lester_USA,athlete,Justin Lester,USA
athlete_Saman_Tahmasebi_IRI,athlete,Saman Tahmasebi,IRI
athlete_smail_Güzel_TUR,athlete,İsmail Güzel,TUR
athlete_Volodymyr_Shatskykh_UKR,athlete,Volodymyr Shatskykh,UKR
athlete_Nazyr_Mankiev_RUS,athlete,Nazyr Mankiev,RUS
athlete_Kristijan_Fris_SRB,athlete,Kristijan Fris,SRB
athlete_Makoto_Sasamoto_JPN,athlete,Makoto Sasamoto,JPN
athlete_Jung_Ji-hyun_KOR,athlete,Jung Ji-hyun,KOR
athlete_Eusebiu_Diaconu_ROU,athlete,Eusebiu Diaconu,ROU
athlete_Mindaugas_Eerskis_LTU,athlete,Mindaugas Ežerskis,LTU
athlete_Ghasem_Rezaei_IRI,athlete,Ghasem Rezaei,IRI
athlete_Steeve_Guénot_FRA,athlete,Steeve Guénot,FRA
athlete_Brad_Vering_USA,athlete,Brad Vering,USA
athlete_Yury_Patrikeyev_ARM,athlete,Yury Patrikeyev,ARM
athlete_Yavor_Yanakiev_BUL,athlete,Yavor Yanakiev,BUL
athlete_Christophe_Guénot_FRA,athlete,Christophe Guénot,FRA
athlete_Valdemaras_Venckaitis_LTU,athlete,Valdemaras Venckaitis,LTU
athlete_Roman_Amoyan_ARM,athlete,Roman Amoyan,ARM
athlete_Håkan_Nyblom_DEN,athlete,Håkan Nyblom,DEN
athlete_Islambek_Albiev_RUS,athlete,Islambek Albiev,RUS
athlete_Vitaliy_Rahimov_AZE,athlete,Vitaliy Rahimov,AZE
athlete_Nurbakyt_Tengizbayev_KAZ,athlete,Nurbakyt Tengizbayev,KAZ
athlete_Balázs_Kiss_HUN,athlete,Balázs Kiss,HUN
athlete_Jimmy_Lidberg_SWE,athlete,Jimmy Lidberg,SWE
athlete_Amir_Aliakbari_IRI,athlete,Amir Aliakbari,IRI
athlete_Aslanbek_Khushtov_RUS,athlete,Aslanbek Khushtov,RUS
athlete_Manuchar_Tskhadaia_GEO,athlete,Manuchar Tskhadaia,GEO
athlete_Pedro_Mulens_CUB,athlete,Pedro Mulens,CUB
athlete_Ambako_Vachadze_RUS,athlete,Ambako Vachadze,RUS
athlete_Mélonin_Noumonvi_FRA,athlete,Mélonin Noumonvi,FRA
athlete_Pablo_Shorey_CUB,athlete,Pablo Shorey,CUB
athlete_Habibollah_Akhlaghi_IRI,athlete,Habibollah Akhlaghi,IRI
athlete_Jalmar_Sjöberg_SWE,athlete,Jalmar Sjöberg,SWE
athlete_Rza_Kayaalp_TUR,athlete,Rıza Kayaalp,TUR
athlete_Selçuk_Çebi_TUR,athlete,Selçuk Çebi,TUR
athlete_Aliaksandr_Kikiniou_BLR,athlete,Aliaksandr Kikiniou,BLR
athlete_Farshad_Alizadeh_IRI,athlete,Farshad Alizadeh,IRI
athlete_Choi_Gyu-jin_KOR,athlete,Choi Gyu-jin,KOR
athlete_Hasan_Aliyev_AZE,athlete,Hasan Aliyev,AZE
athlete_Ryutaro_Matsumoto_JPN,athlete,Ryutaro Matsumoto,JPN
athlete_Almat_Kebispayev_KAZ,athlete,Almat Kebispayev,KAZ
athlete_Tsimafei_Dzeinichenka_BLR,athlete,Tsimafei Dzeinichenka,BLR
athlete_Vasf_Arzumanov_TUR,athlete,Vasıf Arzumanov,TUR
athlete_Hristo_Marinov_BUL,athlete,Hristo Marinov,BUL
athlete_Nenad_ugaj_CRO,athlete,Nenad Žugaj,CRO
athlete_Nurmakhan_Tinaliyev_KAZ,athlete,Nurmakhan Tinaliyev,KAZ
athlete_Arsen_Julfalakyan_ARM,athlete,Arsen Julfalakyan,ARM
athlete_Daniar_Kobonov_KGZ,athlete,Daniar Kobonov,KGZ
athlete_Imil_Sharafetdinov_RUS,athlete,Imil Sharafetdinov,RUS
athlete_Elbek_Tazhyieu_BLR,athlete,Elbek Tazhyieu,BLR
athlete_Li_Shujin_CHN,athlete,Li Shujin,CHN
athlete_Bekkhan_Mankiev_RUS,athlete,Bekkhan Mankiev,RUS
athlete_Omid_Norouzi_IRI,athlete,Omid Norouzi,IRI
athlete_Ivo_Angelov_BUL,athlete,Ivo Angelov,BUL
athlete_Zaur_Kuramagomedov_RUS,athlete,Zaur Kuramagomedov,RUS
