event_id,participant_id,rank,medal,score_raw,points_awarded
world_wrestling_championships_greco_roman_2005_men_super-heavyweight,athlete_Mihály_Deák-Bárdos_HUN,2,silver,discipline=wrestling-greco-roman;weight_class=Super heavyweight;event=Super heavyweight;country=HUN;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2005_men_super-heavyweight,athlete_Mijaín_López_CUB,1,gold,discipline=wrestling-greco-roman;weight_class=Super heavyweight;event=Super heavyweight;country=CUB;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2005_men_super-heavyweight,athlete_Siarhei_Artsiukhin_BLR,3,bronze,discipline=wrestling-greco-roman;weight_class=Super heavyweight;event=Super heavyweight;country=BLR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_super-heavyweight,athlete_Yekta_Ylmaz_Gül_TUR,3,bronze,discipline=wrestling-greco-roman;weight_class=Super heavyweight;event=Super heavyweight;country=TUR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_welterweight,athlete_Konstantin_Schneider_GER,3,bronze,discipline=wrestling-greco-roman;weight_class=Welterweight;event=Welterweight;country=GER;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_welterweight,athlete_Mark_Madsen_DEN,2,silver,discipline=wrestling-greco-roman;weight_class=Welterweight;event=Welterweight;country=DEN;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2005_men_welterweight,athlete_Marko_Yli-Hannuksela_FIN,3,bronze,discipline=wrestling-greco-roman;weight_class=Welterweight;event=Welterweight;country=FIN;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_welterweight,athlete_Varteres_Samurgashev_RUS,1,gold,discipline=wrestling-greco-roman;weight_class=Welterweight;event=Welterweight;country=RUS;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2006_men_bantamweight,athlete_Hamid_Sourian_IRI,1,gold,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=IRI;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2006_men_bantamweight,athlete_Lindsey_Durlacher_USA,3,bronze,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=USA;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
