event_id,participant_id,rank,medal,score_raw,points_awarded
world_judo_championships_2018_women_judo-women-minus-57-kg,athlete_Sumiya_Dorjsuren_MNG,3,bronze,discipline=judo-women-minus-57-kg;event=Lightweight (-57 kg);country=MNG;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-57-kg,athlete_Tsukasa_Yoshida_JPN,1,gold,discipline=judo-women-minus-57-kg;event=Lightweight (-57 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_women_judo-women-minus-63-kg,athlete_Clarisse_Agbegnenou_FRA,1,gold,discipline=judo-women-minus-63-kg;event=Half-middleweight (-63 kg);country=FRA;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_women_judo-women-minus-63-kg,athlete_Juul_Franssen_NLD,3,bronze,discipline=judo-women-minus-63-kg;event=Half-middleweight (-63 kg);country=NLD;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-63-kg,athlete_Miku_Tashiro_JPN,2,silver,discipline=judo-women-minus-63-kg;event=Half-middleweight (-63 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_women_judo-women-minus-63-kg,athlete_Tina_Trstenjak_SVN,3,bronze,discipline=judo-women-minus-63-kg;event=Half-middleweight (-63 kg);country=SVN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-70-kg,athlete_Chizuru_Arai_JPN,1,gold,discipline=judo-women-minus-70-kg;event=Middleweight (-70 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_women_judo-women-minus-70-kg,athlete_Marie-Ève_Gahié_FRA,2,silver,discipline=judo-women-minus-70-kg;event=Middleweight (-70 kg);country=FRA;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_women_judo-women-minus-70-kg,athlete_Yoko_Ono_JPN,3,bronze,discipline=judo-women-minus-70-kg;event=Middleweight (-70 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-70-kg,athlete_Yuri_Alvear_COL,3,bronze,discipline=judo-women-minus-70-kg;event=Middleweight (-70 kg);country=COL;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-78-kg,athlete_Aleksandra_Babintseva_RUS,3,bronze,discipline=judo-women-minus-78-kg;event=Half-heavyweight (-78 kg);country=RUS;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-78-kg,athlete_Guusje_Steenhuis_NLD,2,silver,discipline=judo-women-minus-78-kg;event=Half-heavyweight (-78 kg);country=NLD;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_women_judo-women-minus-78-kg,athlete_Marhinde_Verkerk_NLD,3,bronze,discipline=judo-women-minus-78-kg;event=Half-heavyweight (-78 kg);country=NLD;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-78-kg,athlete_Shori_Hamada_JPN,1,gold,discipline=judo-women-minus-78-kg;event=Half-heavyweight (-78 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_women_judo-women-plus-78-kg,athlete_Idalys_Ortiz_CUB,2,silver,discipline=judo-women-plus-78-kg;event=Heavyweight (+78 kg);country=CUB;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
