event_id,participant_id,rank,medal,score_raw,points_awarded
world_archery_championships_2005_recurve_team_women,archery_team_Lee_Tuk-young_Park_Sung-hyun_Yun_Mi-jin_KOR,1,gold,discipline=archery-recurve;event=Women's team;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,10.0
world_archery_championships_2005_recurve_team_women,archery_team_Tetyana_Berezhna_Nataliya_Burdeyna_Kateryna_Palekha_UKR,2,silver,discipline=archery-recurve;event=Women's team;entry_country=UKR;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,7.0
world_archery_championships_2005_recurve_team_women,archery_team_Margarita_Galinovskaya_Elena_Gracheva_Ekateraina_Kharkhanova_RUS,3,bronze,discipline=archery-recurve;event=Women's team;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,5.0
world_archery_championships_2007_compound_individual_men,archery_athlete_Dietmar_Trillus_CAN,1,gold,discipline=archery-compound;event=Men's individual;entry_country=CAN;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,10.0
world_archery_championships_2007_compound_individual_men,archery_athlete_Braden_Gellenthien_USA,2,silver,discipline=archery-compound;event=Men's individual;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,7.0
world_archery_championships_2007_compound_individual_men,archery_athlete_Martin_Damsbo_DNK,3,bronze,discipline=archery-compound;event=Men's individual;entry_country=DNK;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,5.0
world_archery_championships_2007_compound_individual_women,archery_athlete_Eugenia_Salvi_ITA,1,gold,discipline=archery-compound;event=Women's individual;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,10.0
world_archery_championships_2007_compound_individual_women,archery_athlete_Albina_Loginova_RUS,2,silver,discipline=archery-compound;event=Women's individual;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,7.0
world_archery_championships_2007_compound_individual_women,archery_athlete_Amandine_Bouillot_FRA,3,bronze,discipline=archery-compound;event=Women's individual;entry_country=FRA;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,5.0
world_archery_championships_2007_compound_team_men,archery_team_Braden_Gellenthien_Reo_Wilde_Rodger_Willett_Jr_USA,1,gold,discipline=archery-compound;event=Men's team;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,10.0
world_archery_championships_2007_compound_team_men,archery_team_Patrick_Coghlan_Clint_Freeman_Robert_Timms_AUS,2,silver,discipline=archery-compound;event=Men's team;entry_country=AUS;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,7.0
