competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,event_label,rank,medal,participant_type,participant_name,country_name,country_code,team_members,source_url
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,mass-start-12-5-km,Biathlon World Championships Women Mass start (12.5 km),women,Mass start (12.5 km),1,gold,athlete,Darya Domracheva,Belarus,BLR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,mass-start-12-5-km,Biathlon World Championships Women Mass start (12.5 km),women,Mass start (12.5 km),2,silver,athlete,Tora Berger,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,mass-start-12-5-km,Biathlon World Championships Women Mass start (12.5 km),women,Mass start (12.5 km),3,bronze,athlete,Monika Hojnisz,Poland,POL,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,pursuit-10-km,Biathlon World Championships Women Pursuit (10 km),women,Pursuit (10 km),1,gold,athlete,Tora Berger,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,pursuit-10-km,Biathlon World Championships Women Pursuit (10 km),women,Pursuit (10 km),2,silver,athlete,Krystyna Pałka,Poland,POL,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,pursuit-10-km,Biathlon World Championships Women Pursuit (10 km),women,Pursuit (10 km),3,bronze,athlete,Olena Pidhrushna,Ukraine,UKR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,relay-4-6-km,Biathlon World Championships Women Relay (4 × 6 km),women,Relay (4 × 6 km),1,gold,team,Norway,Norway,NOR,Hilde Fenne / Ann Kristin Aafedt Flatland / Synnøve Solemdal / Tora Berger,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,relay-4-6-km,Biathlon World Championships Women Relay (4 × 6 km),women,Relay (4 × 6 km),2,silver,team,Ukraine,Ukraine,UKR,Yuliia Dzhima / Vita Semerenko / Valentyna Semerenko / Olena Pidhrushna,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,relay-4-6-km,Biathlon World Championships Women Relay (4 × 6 km),women,Relay (4 × 6 km),3,bronze,team,Italy,Italy,ITA,Dorothea Wierer / Nicole Gontier / Michela Ponza / Karin Oberhofer,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,sprint-7-5-km,Biathlon World Championships Women Sprint (7.5 km),women,Sprint (7.5 km),1,gold,athlete,Olena Pidhrushna,Ukraine,UKR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,sprint-7-5-km,Biathlon World Championships Women Sprint (7.5 km),women,Sprint (7.5 km),2,silver,athlete,Tora Berger,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2013,2013-12-31,biathlon,Biathlon,sprint-7-5-km,Biathlon World Championships Women Sprint (7.5 km),women,Sprint (7.5 km),3,bronze,athlete,Vita Semerenko,Ukraine,UKR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,individual-20-km,Biathlon World Championships Men Individual (20 km),men,Individual (20 km),1,gold,athlete,Martin Fourcade,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,individual-20-km,Biathlon World Championships Men Individual (20 km),men,Individual (20 km),2,silver,athlete,Emil Hegle Svendsen,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,individual-20-km,Biathlon World Championships Men Individual (20 km),men,Individual (20 km),3,bronze,athlete,Ondřej Moravec,Czech Republic,CZE,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,mass-start-15-km,Biathlon World Championships Men Mass start (15 km),men,Mass start (15 km),1,gold,athlete,Jakov Fak,Slovenia,SLO,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,mass-start-15-km,Biathlon World Championships Men Mass start (15 km),men,Mass start (15 km),2,silver,athlete,Ondřej Moravec,Czech Republic,CZE,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,mass-start-15-km,Biathlon World Championships Men Mass start (15 km),men,Mass start (15 km),3,bronze,athlete,Tarjei Bø,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,pursuit-12-5-km,Biathlon World Championships Men Pursuit (12.5 km),men,Pursuit (12.5 km),1,gold,athlete,Erik Lesser,Germany,GER,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,pursuit-12-5-km,Biathlon World Championships Men Pursuit (12.5 km),men,Pursuit (12.5 km),2,silver,athlete,Anton Shipulin,Russia,RUS,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,pursuit-12-5-km,Biathlon World Championships Men Pursuit (12.5 km),men,Pursuit (12.5 km),3,bronze,athlete,Tarjei Bø,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,relay-4-7-5-km,Biathlon World Championships Men Relay (4 × 7.5 km),men,Relay (4 × 7.5 km),1,gold,team,Germany,Germany,GER,Erik Lesser / Daniel Böhm / Arnd Peiffer / Simon Schempp,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,relay-4-7-5-km,Biathlon World Championships Men Relay (4 × 7.5 km),men,Relay (4 × 7.5 km),2,silver,team,Norway,Norway,NOR,Ole Einar Bjørndalen / Tarjei Bø / Johannes Thingnes Bø / Emil Hegle Svendsen,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,relay-4-7-5-km,Biathlon World Championships Men Relay (4 × 7.5 km),men,Relay (4 × 7.5 km),3,bronze,team,France,France,FRA,Simon Fourcade / Jean-Guillaume Béatrix / Quentin Fillon Maillet / Martin Fourcade,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,sprint-10-km,Biathlon World Championships Men Sprint (10 km),men,Sprint (10 km),1,gold,athlete,Johannes Thingnes Bø,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,sprint-10-km,Biathlon World Championships Men Sprint (10 km),men,Sprint (10 km),2,silver,athlete,Nathan Smith,Canada,CAN,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,sprint-10-km,Biathlon World Championships Men Sprint (10 km),men,Sprint (10 km),3,bronze,athlete,Tarjei Bø,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,mixed-relay,Biathlon World Championships Mixed Mixed relay,mixed,Mixed relay,1,gold,team,Czech Republic,Czech Republic,CZE,Veronika Vítková / Gabriela Soukalová / Michal Šlesingr / Ondřej Moravec,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,mixed-relay,Biathlon World Championships Mixed Mixed relay,mixed,Mixed relay,2,silver,team,France,France,FRA,Anaïs Bescond / Marie Dorin Habert / Jean-Guillaume Béatrix / Martin Fourcade,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,mixed-relay,Biathlon World Championships Mixed Mixed relay,mixed,Mixed relay,3,bronze,team,Norway,Norway,NOR,Fanny Welle-Strand Horn / Tiril Eckhoff / Johannes Thingnes Bø / Tarjei Bø,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,individual-15-km,Biathlon World Championships Women Individual (15 km),women,Individual (15 km),1,gold,athlete,Ekaterina Yurlova,Russia,RUS,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,individual-15-km,Biathlon World Championships Women Individual (15 km),women,Individual (15 km),2,silver,athlete,Gabriela Soukalová,Czech Republic,CZE,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,individual-15-km,Biathlon World Championships Women Individual (15 km),women,Individual (15 km),3,bronze,athlete,Kaisa Mäkäräinen,Finland,FIN,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,mass-start-12-5-km,Biathlon World Championships Women Mass start (12.5 km),women,Mass start (12.5 km),1,gold,athlete,Valentyna Semerenko,Ukraine,UKR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,mass-start-12-5-km,Biathlon World Championships Women Mass start (12.5 km),women,Mass start (12.5 km),2,silver,athlete,Franziska Preuß,Germany,GER,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,mass-start-12-5-km,Biathlon World Championships Women Mass start (12.5 km),women,Mass start (12.5 km),3,bronze,athlete,Karin Oberhofer,Italy,ITA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,pursuit-10-km,Biathlon World Championships Women Pursuit (10 km),women,Pursuit (10 km),1,gold,athlete,Marie Dorin Habert,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,pursuit-10-km,Biathlon World Championships Women Pursuit (10 km),women,Pursuit (10 km),2,silver,athlete,Laura Dahlmeier,Germany,GER,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,pursuit-10-km,Biathlon World Championships Women Pursuit (10 km),women,Pursuit (10 km),3,bronze,athlete,Weronika Nowakowska-Ziemniak,Poland,POL,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,relay-4-6-km,Biathlon World Championships Women Relay (4 × 6 km),women,Relay (4 × 6 km),1,gold,team,Germany,Germany,GER,Franziska Hildebrand / Franziska Preuß / Vanessa Hinz / Laura Dahlmeier,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,relay-4-6-km,Biathlon World Championships Women Relay (4 × 6 km),women,Relay (4 × 6 km),2,silver,team,France,France,FRA,Anaïs Bescond / Enora Latuillière / Justine Braisaz / Marie Dorin Habert,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,relay-4-6-km,Biathlon World Championships Women Relay (4 × 6 km),women,Relay (4 × 6 km),3,bronze,team,Italy,Italy,ITA,Lisa Vittozzi / Karin Oberhofer / Nicole Gontier / Dorothea Wierer,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,sprint-7-5-km,Biathlon World Championships Women Sprint (7.5 km),women,Sprint (7.5 km),1,gold,athlete,Marie Dorin Habert,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,sprint-7-5-km,Biathlon World Championships Women Sprint (7.5 km),women,Sprint (7.5 km),2,silver,athlete,Weronika Nowakowska-Ziemniak,Poland,POL,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2015,2015-12-31,biathlon,Biathlon,sprint-7-5-km,Biathlon World Championships Women Sprint (7.5 km),women,Sprint (7.5 km),3,bronze,athlete,Valentyna Semerenko,Ukraine,UKR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,individual-20-km,Biathlon World Championships Men Individual (20 km),men,Individual (20 km),1,gold,athlete,Martin Fourcade,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,individual-20-km,Biathlon World Championships Men Individual (20 km),men,Individual (20 km),2,silver,athlete,Dominik Landertinger,Austria,AUT,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,individual-20-km,Biathlon World Championships Men Individual (20 km),men,Individual (20 km),3,bronze,athlete,Simon Eder,Austria,AUT,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,mass-start-15-km,Biathlon World Championships Men Mass start (15 km),men,Mass start (15 km),1,gold,athlete,Johannes Thingnes Bø,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,mass-start-15-km,Biathlon World Championships Men Mass start (15 km),men,Mass start (15 km),2,silver,athlete,Martin Fourcade,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,mass-start-15-km,Biathlon World Championships Men Mass start (15 km),men,Mass start (15 km),3,bronze,athlete,Ole Einar Bjørndalen,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,pursuit-12-5-km,Biathlon World Championships Men Pursuit (12.5 km),men,Pursuit (12.5 km),1,gold,athlete,Martin Fourcade,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,pursuit-12-5-km,Biathlon World Championships Men Pursuit (12.5 km),men,Pursuit (12.5 km),2,silver,athlete,Ole Einar Bjørndalen,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,pursuit-12-5-km,Biathlon World Championships Men Pursuit (12.5 km),men,Pursuit (12.5 km),3,bronze,athlete,Emil Hegle Svendsen,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,relay-4-7-5-km,Biathlon World Championships Men Relay (4 × 7.5 km),men,Relay (4 × 7.5 km),1,gold,team,Norway,Norway,NOR,Ole Einar Bjørndalen / Tarjei Bø / Johannes Thingnes Bø / Emil Hegle Svendsen,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,relay-4-7-5-km,Biathlon World Championships Men Relay (4 × 7.5 km),men,Relay (4 × 7.5 km),2,silver,team,Germany,Germany,GER,Erik Lesser / Benedikt Doll / Arnd Peiffer / Simon Schempp,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,relay-4-7-5-km,Biathlon World Championships Men Relay (4 × 7.5 km),men,Relay (4 × 7.5 km),3,bronze,team,Canada,Canada,CAN,Christian Gow / Nathan Smith / Scott Gow / Brendan Green,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,sprint-10-km,Biathlon World Championships Men Sprint (10 km),men,Sprint (10 km),1,gold,athlete,Martin Fourcade,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,sprint-10-km,Biathlon World Championships Men Sprint (10 km),men,Sprint (10 km),2,silver,athlete,Ole Einar Bjørndalen,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,sprint-10-km,Biathlon World Championships Men Sprint (10 km),men,Sprint (10 km),3,bronze,athlete,Serhiy Semenov,Ukraine,UKR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,mixed-relay,Biathlon World Championships Mixed Mixed relay,mixed,Mixed relay,1,gold,team,France,France,FRA,Anaïs Bescond / Marie Dorin Habert / Quentin Fillon Maillet / Martin Fourcade,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,mixed-relay,Biathlon World Championships Mixed Mixed relay,mixed,Mixed relay,2,silver,team,Germany,Germany,GER,Franziska Preuß / Franziska Hildebrand / Arnd Peiffer / Simon Schempp,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,mixed-relay,Biathlon World Championships Mixed Mixed relay,mixed,Mixed relay,3,bronze,team,Norway,Norway,NOR,Marte Olsbu / Tiril Eckhoff / Johannes Thingnes Bø / Tarjei Bø,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,individual-15-km,Biathlon World Championships Women Individual (15 km),women,Individual (15 km),1,gold,athlete,Marie Dorin Habert,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,individual-15-km,Biathlon World Championships Women Individual (15 km),women,Individual (15 km),2,silver,athlete,Anaïs Bescond,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,individual-15-km,Biathlon World Championships Women Individual (15 km),women,Individual (15 km),3,bronze,athlete,Laura Dahlmeier,Germany,GER,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,mass-start-12-5-km,Biathlon World Championships Women Mass start (12.5 km),women,Mass start (12.5 km),1,gold,athlete,Marie Dorin Habert,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,mass-start-12-5-km,Biathlon World Championships Women Mass start (12.5 km),women,Mass start (12.5 km),2,silver,athlete,Laura Dahlmeier,Germany,GER,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,mass-start-12-5-km,Biathlon World Championships Women Mass start (12.5 km),women,Mass start (12.5 km),3,bronze,athlete,Kaisa Mäkäräinen,Finland,FIN,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,pursuit-10-km,Biathlon World Championships Women Pursuit (10 km),women,Pursuit (10 km),1,gold,athlete,Laura Dahlmeier,Germany,GER,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,pursuit-10-km,Biathlon World Championships Women Pursuit (10 km),women,Pursuit (10 km),2,silver,athlete,Dorothea Wierer,Italy,ITA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,pursuit-10-km,Biathlon World Championships Women Pursuit (10 km),women,Pursuit (10 km),3,bronze,athlete,Marie Dorin Habert,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,relay-4-6-km,Biathlon World Championships Women Relay (4 × 6 km),women,Relay (4 × 6 km),1,gold,team,Norway,Norway,NOR,Synnøve Solemdal / Fanny Horn Birkeland / Tiril Eckhoff / Marte Olsbu,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,relay-4-6-km,Biathlon World Championships Women Relay (4 × 6 km),women,Relay (4 × 6 km),2,silver,team,France,France,FRA,Justine Braisaz / Anaïs Bescond / Anaïs Chevalier / Marie Dorin Habert,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,relay-4-6-km,Biathlon World Championships Women Relay (4 × 6 km),women,Relay (4 × 6 km),3,bronze,team,Germany,Germany,GER,Franziska Preuß / Franziska Hildebrand / Maren Hammerschmidt / Laura Dahlmeier,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,sprint-7-5-km,Biathlon World Championships Women Sprint (7.5 km),women,Sprint (7.5 km),1,gold,athlete,Tiril Eckhoff,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,sprint-7-5-km,Biathlon World Championships Women Sprint (7.5 km),women,Sprint (7.5 km),2,silver,athlete,Marie Dorin Habert,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2016,2016-12-31,biathlon,Biathlon,sprint-7-5-km,Biathlon World Championships Women Sprint (7.5 km),women,Sprint (7.5 km),3,bronze,athlete,Laura Dahlmeier,Germany,GER,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,individual-20-km,Biathlon World Championships Men Individual (20 km),men,Individual (20 km),1,gold,athlete,Lowell Bailey,United States,USA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,individual-20-km,Biathlon World Championships Men Individual (20 km),men,Individual (20 km),2,silver,athlete,Ondřej Moravec,Czech Republic,CZE,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,individual-20-km,Biathlon World Championships Men Individual (20 km),men,Individual (20 km),3,bronze,athlete,Martin Fourcade,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,mass-start-15-km,Biathlon World Championships Men Mass start (15 km),men,Mass start (15 km),1,gold,athlete,Simon Schempp,Germany,GER,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,mass-start-15-km,Biathlon World Championships Men Mass start (15 km),men,Mass start (15 km),2,silver,athlete,Johannes Thingnes Bø,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,mass-start-15-km,Biathlon World Championships Men Mass start (15 km),men,Mass start (15 km),3,bronze,athlete,Simon Eder,Austria,AUT,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,pursuit-12-5-km,Biathlon World Championships Men Pursuit (12.5 km),men,Pursuit (12.5 km),1,gold,athlete,Martin Fourcade,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,pursuit-12-5-km,Biathlon World Championships Men Pursuit (12.5 km),men,Pursuit (12.5 km),2,silver,athlete,Johannes Thingnes Bø,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,pursuit-12-5-km,Biathlon World Championships Men Pursuit (12.5 km),men,Pursuit (12.5 km),3,bronze,athlete,Ole Einar Bjørndalen,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,relay-4-7-5-km,Biathlon World Championships Men Relay (4 × 7.5 km),men,Relay (4 × 7.5 km),1,gold,team,Russia,Russia,RUS,Alexey Volkov / Maxim Tsvetkov / Anton Babikov / Anton Shipulin,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,relay-4-7-5-km,Biathlon World Championships Men Relay (4 × 7.5 km),men,Relay (4 × 7.5 km),2,silver,team,France,France,FRA,Jean-Guillaume Béatrix / Quentin Fillon Maillet / Simon Desthieux / Martin Fourcade,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,relay-4-7-5-km,Biathlon World Championships Men Relay (4 × 7.5 km),men,Relay (4 × 7.5 km),3,bronze,team,Austria,Austria,AUT,Daniel Mesotitsch / Julian Eberhard / Simon Eder / Dominik Landertinger,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,sprint-10-km,Biathlon World Championships Men Sprint (10 km),men,Sprint (10 km),1,gold,athlete,Benedikt Doll,Germany,GER,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,sprint-10-km,Biathlon World Championships Men Sprint (10 km),men,Sprint (10 km),2,silver,athlete,Johannes Thingnes Bø,Norway,NOR,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
biathlon_world_championships,Biathlon World Championships,2017,2017-12-31,biathlon,Biathlon,sprint-10-km,Biathlon World Championships Men Sprint (10 km),men,Sprint (10 km),3,bronze,athlete,Martin Fourcade,France,FRA,,https://en.wikipedia.org/wiki/Biathlon_World_Championships
