participant_id,type,display_name,country_id
fig_athlete_Fan_Yilin_CHN,athlete,Fan Yilin,CHN
fig_athlete_Madison_Kocian_USA,athlete,Madison Kocian,USA
fig_athlete_Maria_Paseka_RUS,athlete,Maria Paseka,RUS
fig_athlete_Artem_Dolgopyat_ISR,athlete,Artem Dolgopyat,ISR
fig_athlete_Yul_Moldauer_USA,athlete,Yul Moldauer,USA
fig_athlete_Tin_Srbi_HRV,athlete,Tin Srbić,HRV
fig_athlete_Bart_Deurloo_NLD,athlete,Bart Deurloo,NLD
fig_athlete_Xiao_Ruoteng_CHN,athlete,Xiao Ruoteng,CHN
fig_athlete_Zou_Jingyuan_CHN,athlete,Zou Jingyuan,CHN
fig_athlete_David_Belyavskiy_RUS,athlete,David Belyavskiy,RUS
fig_athlete_Igor_Radivilov_UKR,athlete,Igor Radivilov,UKR
fig_athlete_Kim_Han-sol_KOR,athlete,Kim Han-sol,KOR
fig_athlete_Morgan_Hurd_USA,athlete,Morgan Hurd,USA
fig_athlete_Tabea_Alt_DEU,athlete,Tabea Alt,DEU
fig_athlete_Mai_Murakami_JPN,athlete,Mai Murakami,JPN
fig_athlete_Jade_Carey_USA,athlete,Jade Carey,USA
fig_athlete_Claudia_Fragapane_GBR,athlete,Claudia Fragapane,GBR
fig_athlete_Ellie_Black_CAN,athlete,Ellie Black,CAN
fig_athlete_Elena_Eremina_RUS,athlete,Elena Eremina,RUS
fig_athlete_Nina_Derwael_BEL,athlete,Nina Derwael,BEL
fig_athlete_Giulia_Steingruber_CHE,athlete,Giulia Steingruber,CHE
fig_athlete_Artur_Dalaloyan_RUS,athlete,Artur Dalaloyan,RUS
fig_athlete_Carlos_Yulo_PHL,athlete,Carlos Yulo,PHL
fig_athlete_Sam_Mikulak_USA,athlete,Sam Mikulak,USA
fig_athlete_Nikita_Nagornyy_RUS,athlete,Nikita Nagornyy,RUS
fig_athlete_Lee_Chih-kai_TPE,athlete,Lee Chih-kai,TPE
fig_athlete_Marco_Lodadio_ITA,athlete,Marco Lodadio,ITA
fig_athlete_Liu_Tingting_CHN,athlete,Liu Tingting,CHN
fig_athlete_Ana_Padurariu_CAN,athlete,Ana Padurariu,CAN
fig_athlete_Elisabeth_Seitz_DEU,athlete,Elisabeth Seitz,DEU
fig_athlete_Shallon_Olsen_CAN,athlete,Shallon Olsen,CAN
fig_athlete_Alexa_Moreno_MEX,athlete,Alexa Moreno,MEX
fig_athlete_Arthur_Mariano_BRA,athlete,Arthur Mariano,BRA
fig_athlete_Joe_Fraser_GBR,athlete,Joe Fraser,GBR
