competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,1,gold,team,Albena Denkova / Maxim Staviski,Bulgaria,BGR,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,2,silver,team,Marie-France Dubreuil / Patrice Lauzon,Canada,CAN,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,3,bronze,team,Tanith Belbin / Benjamin Agosto,United States,USA,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,1,gold,team,Shen Xue / Zhao Hongbo,China,CHN,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,2,silver,team,Pang Qing / Tong Jian,China,CHN,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,3,bronze,team,Aliona Savchenko / Robin Szolkowy,Germany,DEU,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,1,gold,athlete,Miki Ando,Japan,JPN,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,2,silver,athlete,Mao Asada,Japan,JPN,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,3,bronze,athlete,Kim Yuna,South Korea,KOR,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,1,gold,athlete,Jeffrey Buttle,Canada,CAN,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,2,silver,athlete,Brian Joubert,France,FRA,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,3,bronze,athlete,Johnny Weir,United States,USA,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
